ANO_MES;ORGAO;NOME_ORGAO;SIGLA_ORGAO;NIVEL;CARGO;NOME_CARGO;APROVADA;DISTRIBUIDA;OCUPADA;VAGA;;CLIENTE;TEMA;FONTE;DATA_CARGA;DATA_ACESSO;FORMATO_ORIGEM;PERIODICIDADE;RESPONSAVEL;VERSAO_SCRIPT;AMBIENTE_EXECUCAO
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;15001;TECNICO DE PLANEJAMENTO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;403004;TECNICO DE PLANEJAMENTO;9;9;9;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;403008;ANALISTA DE COMERCIO EXTERIOR;41;24;22;19;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;405001;PESQUISADOR;53;0;0;53;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;406002;TECNOLOGISTA;72;0;0;72;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;407001;ANALISTA EM CIENCIA E TECNOLOGIA;75;0;0;75;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;409010;AUDITOR FISCAL FEDERAL AGROPECUARIO;3666;3618;2474;1192;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;428003;ANALISTA AMBIENTAL;98;98;97;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;428004;ANALISTA ADMINISTRATIVO;2;2;1;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;476001;ARQUITETO;4;4;1;3;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;476002;ECONOMISTA;81;81;42;39;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;476005;ENGENHEIRO;129;78;44;85;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;476006;ENGENHEIRO AGRIMENSOR;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;476007;ENGENHEIRO AGRONOMO;27;27;27;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;476009;ENGENHEIRO FLORESTAL;5;5;3;2;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;476010;ENGENHEIRO CIVIL;8;4;1;7;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;476013;ENGENHEIRO DE OPERACOES;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;476014;ENGENHEIRO DE PESCA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;476018;ESTATISTICO;13;13;4;9;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480002;ADMINISTRADOR;86;86;53;33;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480026;ANALISTA DE SISTEMA;11;11;11;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480042;ANALISTA TECNICO ADMINISTRATIVO;134;33;29;105;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480047;ARQUIVISTA;1;1;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480060;ASSISTENTE JURIDICO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480061;ASSISTENTE SOCIAL;15;14;3;12;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480067;BIBLIOTECARIO;20;19;3;17;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480072;BIOMEDICO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480087;CONTADOR;31;31;23;8;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480103;ENFERMEIRO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480108;ENGENHEIRO AGRONOMO;21;16;0;21;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480115;ENGENHEIRO FLORESTAL;1;1;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480116;ENGENHEIRO MECANICO;1;1;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480120;ESPECIALISTA DE NIVEL SUPERIOR;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480124;FARMACEUTICO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480137;GEOGRAFO;5;5;4;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480144;JORNALISTA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480151;MEDICO;30;30;8;22;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480155;MEDICO VETERINARIO;4;4;2;2;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480156;METEOROLOGISTA;78;78;35;43;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480173;PESQUISADOR CIENCIA EXATA E DA NATUREZA;8;8;8;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480176;PESQUISADOR EM TEC E CIEN AGRICOLAS;11;11;11;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480178;PESQUISADOR;1;1;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480189;PROFESSOR;3;3;3;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480203;PSICOLOGO;13;13;6;7;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480204;QUIMICO;1;1;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480216;SOCIOLOGO;2;2;1;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480228;NUTRICIONISTA;2;2;0;2;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480238;TECNICO DE NIVEL SUPERIOR;4;4;4;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480245;TECNICO EM ASSUNTOS EDUCACIONAIS;30;29;8;22;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480246;TECNICO EM COMUNICACAO SOCIAL;53;38;6;47;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480264;TERAPEUTA OCUPACIONAL;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480271;ODONTOLOGO - 30 HORAS;20;20;3;17;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480273;TEC EM ASSUNTOS CULTURAIS;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;480274;TECNICO EM COMUNICACAO SOCIAL;8;8;3;5;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;499001;ANALISTA TECNICO DE POLITICAS SOCIAIS;68;38;38;30;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;NS;830001;FISCAL DE DEFESA AGROPECUARIA;2;2;0;2;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;15000;MINISTERIO DA EDUCACAO;MEC;NA;482018;ARTIFICE DE ARTES GRAFICAS;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;15000;MINISTERIO DA EDUCACAO;MEC;NA;482050;AUXILIAR DE ILUMINADOR;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;15000;MINISTERIO DA EDUCACAO;MEC;NA;482079;AUX OPERAC SERV DIVERSOS;12;12;12;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;15000;MINISTERIO DA EDUCACAO;MEC;NA;482143;PROFISSIONAL DE NIVEL OPERACIONAL;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;15000;MINISTERIO DA EDUCACAO;MEC;NI;8001;AGENTE ADMINISTRATIVO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;15000;MINISTERIO DA EDUCACAO;MEC;NI;481004;AGENTE ADMINISTRATIVO;584;579;262;322;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;15000;MINISTERIO DA EDUCACAO;MEC;NI;481017;AGENTE DE CINEFOTO MICROFILMAGEM;4;4;4;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;15000;MINISTERIO DA EDUCACAO;MEC;NI;481020;AGENTE DE COMUNICACAO SOCIAL;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;15000;MINISTERIO DA EDUCACAO;MEC;NI;481025;AGENTE DE MECANIZACAO DE APOIO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;15000;MINISTERIO DA EDUCACAO;MEC;NI;481026;AGENTE DE PORTARIA;23;23;23;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
